Frequency,Power
2.1195e+09,0.3853189
2.1196e+09,0.3754898
2.1197e+09,0.3716226
2.1198e+09,0.3740396
2.1199e+09,0.3730728
2.12e+09,0.3824185
2.1201e+09,0.3771011
2.1202e+09,0.3780679
2.1203e+09,0.3772623
2.1204e+09,0.3706558
2.1205e+09,0.378229
2.1206e+09,0.374523
2.1207e+09,0.3891861
2.1208e+09,0.3848355
2.1209e+09,0.3803238
2.121e+09,0.3835464
2.1211e+09,0.3698502
2.1212e+09,0.3687222
2.1213e+09,0.3812906
2.1214e+09,0.3767789
2.1215e+09,0.3780679
2.1216e+09,0.3742007
2.1217e+09,0.3740396
2.1218e+09,0.3803238
2.1219e+09,0.3737173
2.122e+09,0.3824185
2.1221e+09,0.3777457
2.1222e+09,0.3787125
2.1223e+09,0.3756509
2.1224e+09,0.3801627
2.1225e+09,0.3754898
2.1226e+09,0.379357
2.1227e+09,0.372106
2.1228e+09,0.3796793
2.1229e+09,0.370817
2.123e+09,0.3875747
2.1231e+09,0.3695279
2.1232e+09,0.3698502
2.1233e+09,0.3791959
2.1234e+09,0.3796793
2.1235e+09,0.3820962
2.1236e+09,0.3809683
2.1237e+09,0.3754898
2.1238e+09,0.3708169
2.1239e+09,0.37694
2.124e+09,0.3832242
2.1241e+09,0.3759732
2.1242e+09,0.372106
2.1243e+09,0.3766177
2.1244e+09,0.3780679
2.1245e+09,0.3703336
2.1246e+09,0.3684
2.1247e+09,0.3758121
2.1248e+09,0.3809683
2.1249e+09,0.3719449
2.125e+09,0.3727505
2.1251e+09,0.3780679
2.1252e+09,0.3783902
2.1253e+09,0.3853189
2.1254e+09,0.3708169
2.1255e+09,0.3819351
2.1256e+09,0.3758121
2.1257e+09,0.3740396
2.1258e+09,0.3856411
2.1259e+09,0.3684
2.126e+09,0.3743619
2.1261e+09,0.3735562
2.1262e+09,0.3791958
2.1263e+09,0.3708169
2.1264e+09,0.3783902
2.1265e+09,0.3700113
2.1266e+09,0.3724282
2.1267e+09,0.3791958
2.1268e+09,0.3785513
2.1269e+09,0.3887027
2.127e+09,0.3735562
2.1271e+09,0.3820962
2.1272e+09,0.3800015
2.1273e+09,0.3787125
2.1274e+09,0.3751676
2.1275e+09,0.3753287
2.1276e+09,0.3719449
2.1277e+09,0.3798404
2.1278e+09,0.3764566
2.1279e+09,0.3837076
2.128e+09,0.3762955
2.1281e+09,0.3751675
2.1282e+09,0.3790347
2.1283e+09,0.3800015
2.1284e+09,0.3727505
2.1285e+09,0.380646
2.1286e+09,0.3690445
2.1287e+09,0.3777457
2.1288e+09,0.3753287
2.1289e+09,0.3748453
2.129e+09,0.3742007
2.1291e+09,0.3722672
2.1292e+09,0.3706558
2.1293e+09,0.3759732
2.1294e+09,0.3742007
2.1295e+09,0.3714615
2.1296e+09,0.3837076
2.1297e+09,0.3772623
2.1298e+09,0.3791959
2.1299e+09,0.3811295
2.13e+09,0.3762955
2.1301e+09,0.3899917
2.1302e+09,0.3742007
2.1303e+09,0.372106
2.1304e+09,0.379357
2.1305e+09,0.3858023
2.1306e+09,0.3733951
2.1307e+09,0.3764566
2.1308e+09,0.3761343
2.1309e+09,0.3780679
2.131e+09,0.3814517
2.1311e+09,0.3851578
2.1312e+09,0.381774
2.1313e+09,0.3661441
2.1314e+09,0.3729117
2.1315e+09,0.3635659
2.1316e+09,0.3733951
2.1317e+09,0.3775845
2.1318e+09,0.3719449
2.1319e+09,0.3846744
2.132e+09,0.3751676
2.1321e+09,0.3812906
2.1322e+09,0.3762955
2.1323e+09,0.374523
2.1324e+09,0.3700113
2.1325e+09,0.380646
2.1326e+09,0.3714614
2.1327e+09,0.3783902
2.1328e+09,0.3729117
2.1329e+09,0.3791959
2.133e+09,0.3692056
2.1331e+09,0.3856411
2.1332e+09,0.3764566
2.1333e+09,0.3859634
2.1334e+09,0.3746841
2.1335e+09,0.37694
2.1336e+09,0.3796793
2.1337e+09,0.3666275
2.1338e+09,0.3795181
2.1339e+09,0.3870914
2.134e+09,0.3856412
2.1341e+09,0.383063
2.1342e+09,0.3724283
2.1343e+09,0.378229
2.1344e+09,0.3708169
2.1345e+09,0.3783902
2.1346e+09,0.3820962
2.1347e+09,0.3735562
2.1348e+09,0.3740396
2.1349e+09,0.3754898
2.135e+09,0.3803238
2.1351e+09,0.3746841
2.1352e+09,0.3845132
2.1353e+09,0.3822574
2.1354e+09,0.3654995
2.1355e+09,0.3671109
2.1356e+09,0.3798404
2.1357e+09,0.3703335
2.1358e+09,0.3729117
2.1359e+09,0.3724283
2.136e+09,0.3779068
2.1361e+09,0.3790347
2.1362e+09,0.3798404
2.1363e+09,0.3783902
2.1364e+09,0.3814517
2.1365e+09,0.3750064
2.1366e+09,0.3756509
2.1367e+09,0.3722672
2.1368e+09,0.3803238
2.1369e+09,0.3774234
2.137e+09,0.3704947
2.1371e+09,0.3663053
2.1372e+09,0.381774
2.1373e+09,0.3695279
2.1374e+09,0.3780679
2.1375e+09,0.3824185
2.1376e+09,0.3825797
2.1377e+09,0.3709781
2.1378e+09,0.3754898
2.1379e+09,0.3716226
2.138e+09,0.3785513
2.1381e+09,0.3700113
2.1382e+09,0.3780679
2.1383e+09,0.3907974
2.1384e+09,0.3753287
2.1385e+09,0.3785513
2.1386e+09,0.3637271
2.1387e+09,0.3754898
2.1388e+09,0.3796793
2.1389e+09,0.3751676
2.139e+09,0.3772623
2.1391e+09,0.383063
2.1392e+09,0.37694
2.1393e+09,0.38548
2.1394e+09,0.3679166
2.1395e+09,0.3751676
2.1396e+09,0.374523
2.1397e+09,0.3795181
2.1398e+09,0.3725894
2.1399e+09,0.3713003
2.14e+09,0.3785513
2.1401e+09,0.3753286
2.1402e+09,0.3708169
2.1403e+09,0.3703336
2.1404e+09,0.3783902
2.1405e+09,0.3753287
2.1406e+09,0.3812906
2.1407e+09,0.3746841
2.1408e+09,0.3788736
2.1409e+09,0.3730728
2.141e+09,0.3717837
2.1411e+09,0.3733951
2.1412e+09,0.37694
2.1413e+09,0.3746841
2.1414e+09,0.3714614
2.1415e+09,0.3677554
2.1416e+09,0.3690445
2.1417e+09,0.3687222
2.1418e+09,0.3701724
2.1419e+09,0.3737173
2.142e+09,0.3748453
2.1421e+09,0.3785513
2.1422e+09,0.3675943
2.1423e+09,0.3714614
2.1424e+09,0.3756509
2.1425e+09,0.3735562
2.1426e+09,0.367272
2.1427e+09,0.3812906
2.1428e+09,0.374523
2.1429e+09,0.3767789
2.143e+09,0.3706558
2.1431e+09,0.3685611
2.1432e+09,0.3775845
2.1433e+09,0.3693668
2.1434e+09,0.3711392
2.1435e+09,0.3751676
2.1436e+09,0.3746841
2.1437e+09,0.3661441
2.1438e+09,0.3663052
2.1439e+09,0.3661441
2.144e+09,0.3738785
2.1441e+09,0.3719449
2.1442e+09,0.3767789
2.1443e+09,0.3790347
2.1444e+09,0.3751676
2.1445e+09,0.3724283
2.1446e+09,0.3874136
2.1447e+09,0.3735562
2.1448e+09,0.3725894
2.1449e+09,0.3733951
2.145e+09,0.3827408
2.1451e+09,0.3742007
2.1452e+09,0.3816128
2.1453e+09,0.3764566
2.1454e+09,0.3740396
2.1455e+09,0.3798404
2.1456e+09,0.3709781
2.1457e+09,0.3767789
2.1458e+09,0.3693667
2.1459e+09,0.3746841
2.146e+09,0.3729117
2.1461e+09,0.374523
2.1462e+09,0.3732339
2.1463e+09,0.3650162
2.1464e+09,0.3698502
2.1465e+09,0.3743618
2.1466e+09,0.3656607
2.1467e+09,0.3766177
2.1468e+09,0.3780679
2.1469e+09,0.3717838
2.147e+09,0.3754898
2.1471e+09,0.3648551
2.1472e+09,0.3748453
2.1473e+09,0.3738785
2.1474e+09,0.3788736
2.1475e+09,0.3717837
2.1476e+09,0.3804849
2.1477e+09,0.3795181
2.1478e+09,0.3762955
2.1479e+09,0.3669497
2.148e+09,0.3724283
2.1481e+09,0.3724283
2.1482e+09,0.3727505
2.1483e+09,0.3722672
2.1484e+09,0.3725894
2.1485e+09,0.3738785
2.1486e+09,0.3613101
2.1487e+09,0.3782291
2.1488e+09,0.3704947
2.1489e+09,0.378229
2.149e+09,0.3750064
2.1491e+09,0.3650162
2.1492e+09,0.3695279
2.1493e+09,0.3751676
2.1494e+09,0.3740396
2.1495e+09,0.3706558
2.1496e+09,0.3727506
2.1497e+09,0.3680777
2.1498e+09,0.3764566
2.1499e+09,0.3730728
2.15e+09,0.3748453
2.1501e+09,0.3771011
2.1502e+09,0.367272
2.1503e+09,0.3621158
2.1504e+09,0.3822574
2.1505e+09,0.3738785
2.1506e+09,0.3742008
2.1507e+09,0.3688833
2.1508e+09,0.3682388
2.1509e+09,0.3684
2.151e+09,0.3758121
2.1511e+09,0.3764566
2.1512e+09,0.3695279
2.1513e+09,0.3704947
2.1514e+09,0.372106
2.1515e+09,0.3740396
2.1516e+09,0.3753287
2.1517e+09,0.365983
2.1518e+09,0.3722672
2.1519e+09,0.3743619
2.152e+09,0.3716226
2.1521e+09,0.3762955
2.1522e+09,0.3727506
2.1523e+09,0.3640494
2.1524e+09,0.3743618
2.1525e+09,0.3663052
2.1526e+09,0.3640494
2.1527e+09,0.3740396
2.1528e+09,0.3753287
2.1529e+09,0.3717837
2.153e+09,0.3621158
2.1531e+09,0.3708169
2.1532e+09,0.3656607
2.1533e+09,0.3687222
2.1534e+09,0.3779068
2.1535e+09,0.3684
2.1536e+09,0.3764566
2.1537e+09,0.3730728
2.1538e+09,0.3795181
2.1539e+09,0.3733951
2.154e+09,0.3654995
2.1541e+09,0.3727505
2.1542e+09,0.3725894
2.1543e+09,0.3795181
2.1544e+09,0.3730728
2.1545e+09,0.3748453
2.1546e+09,0.3748453
2.1547e+09,0.3748453
2.1548e+09,0.3700113
2.1549e+09,0.3698502
2.155e+09,0.3738785
2.1551e+09,0.3750064
2.1552e+09,0.3766177
2.1553e+09,0.3706558
2.1554e+09,0.3737173
2.1555e+09,0.3709781
2.1556e+09,0.3748452
2.1557e+09,0.3762955
2.1558e+09,0.3740396
2.1559e+09,0.3738785
2.156e+09,0.3690445
2.1561e+09,0.3772623
2.1562e+09,0.3719449
2.1563e+09,0.3777457
2.1564e+09,0.3708169
2.1565e+09,0.3761343
2.1566e+09,0.3754898
2.1567e+09,0.3780679
2.1568e+09,0.3713003
2.1569e+09,0.369689
2.157e+09,0.3743618
2.1571e+09,0.3771011
2.1572e+09,0.3685611
2.1573e+09,0.3774234
2.1574e+09,0.3780679
2.1575e+09,0.3692057
2.1576e+09,0.3800015
2.1577e+09,0.3727505
2.1578e+09,0.3680777
2.1579e+09,0.3713004
2.158e+09,0.3685611
2.1581e+09,0.3766177
2.1582e+09,0.3766177
2.1583e+09,0.3748452
2.1584e+09,0.3632437
2.1585e+09,0.379357
2.1586e+09,0.37694
2.1587e+09,0.3703336
2.1588e+09,0.3729117
2.1589e+09,0.3725894
2.159e+09,0.3740396
2.1591e+09,0.3714615
2.1592e+09,0.3642105
2.1593e+09,0.3709781
2.1594e+09,0.3730728
2.1595e+09,0.3762954
2.1596e+09,0.3733951
2.1597e+09,0.3642105
2.1598e+09,0.378229
2.1599e+09,0.3656607
2.16e+09,0.3798404
2.1601e+09,0.3737173
2.1602e+09,0.3777457
2.1603e+09,0.3638882
2.1604e+09,0.364855
2.1605e+09,0.3674332
2.1606e+09,0.3772623
2.1607e+09,0.3701725
2.1608e+09,0.3730728
2.1609e+09,0.3680777
2.161e+09,0.3748453
2.1611e+09,0.3803238
2.1612e+09,0.3709781
2.1613e+09,0.3772623
2.1614e+09,0.3771011
2.1615e+09,0.372106
2.1616e+09,0.3634048
2.1617e+09,0.3708169
2.1618e+09,0.3671109
2.1619e+09,0.3743619
2.162e+09,0.3779068
2.1621e+09,0.374523
2.1622e+09,0.3717837
2.1623e+09,0.3716226
2.1624e+09,0.3812906
2.1625e+09,0.3656607
2.1626e+09,0.3754898
2.1627e+09,0.3730728
2.1628e+09,0.3664663
2.1629e+09,0.3684
2.163e+09,0.3719449
2.1631e+09,0.3771011
2.1632e+09,0.3756509
2.1633e+09,0.3759732
2.1634e+09,0.37694
2.1635e+09,0.3777457
2.1636e+09,0.3722671
2.1637e+09,0.372106
2.1638e+09,0.3753287
2.1639e+09,0.3800015
2.164e+09,0.3693667
2.1641e+09,0.3775845
2.1642e+09,0.3787125
2.1643e+09,0.3713003
2.1644e+09,0.3648551
2.1645e+09,0.369689
2.1646e+09,0.3774234
2.1647e+09,0.3742008
2.1648e+09,0.3732339
2.1649e+09,0.365983
2.165e+09,0.3679165
2.1651e+09,0.3779068
2.1652e+09,0.3785513
2.1653e+09,0.3663052
2.1654e+09,0.3738785
2.1655e+09,0.3751676
2.1656e+09,0.3774234
2.1657e+09,0.3704947
2.1658e+09,0.3609879
2.1659e+09,0.3704947
2.166e+09,0.3692056
2.1661e+09,0.3774234
2.1662e+09,0.3701724
2.1663e+09,0.3725894
2.1664e+09,0.3777457
2.1665e+09,0.3674332
2.1666e+09,0.3743619
2.1667e+09,0.3814517
2.1668e+09,0.3643716
2.1669e+09,0.3701725
2.167e+09,0.3692056
2.1671e+09,0.3667886
2.1672e+09,0.3767789
2.1673e+09,0.3767789
2.1674e+09,0.3743619
2.1675e+09,0.3642105
2.1676e+09,0.3701725
2.1677e+09,0.3714615
2.1678e+09,0.365983
2.1679e+09,0.3638882
2.168e+09,0.3727505
2.1681e+09,0.3788736
2.1682e+09,0.3730728
2.1683e+09,0.3774234
2.1684e+09,0.3709781
2.1685e+09,0.3713004
2.1686e+09,0.3708169
2.1687e+09,0.3729117
2.1688e+09,0.3700113
2.1689e+09,0.3654995
2.169e+09,0.378229
2.1691e+09,0.3693667
2.1692e+09,0.3682389
2.1693e+09,0.3727505
2.1694e+09,0.3717837
2.1695e+09,0.3785513
2.1696e+09,0.3674332
2.1697e+09,0.3746841
2.1698e+09,0.3729117
2.1699e+09,0.3661441
2.17e+09,0.3758121
2.1701e+09,0.3687222
2.1702e+09,0.3671109
2.1703e+09,0.3653384
2.1704e+09,0.3653384
2.1705e+09,0.3700113
2.1706e+09,0.3727505
2.1707e+09,0.3704947
2.1708e+09,0.3730728
2.1709e+09,0.3766177
2.171e+09,0.3804849
2.1711e+09,0.3751676
2.1712e+09,0.3756509
2.1713e+09,0.3695279
2.1714e+09,0.3764566
2.1715e+09,0.3693667
2.1716e+09,0.3700113
2.1717e+09,0.3695279
2.1718e+09,0.3658218
2.1719e+09,0.3664663
2.172e+09,0.3708169
2.1721e+09,0.3725894
2.1722e+09,0.3701724
2.1723e+09,0.3754898
2.1724e+09,0.3754898
2.1725e+09,0.3661441
2.1726e+09,0.3759732
2.1727e+09,0.3695279
2.1728e+09,0.3738785
2.1729e+09,0.3682388
2.173e+09,0.3746841
2.1731e+09,0.3667886
2.1732e+09,0.3700113
2.1733e+09,0.3774234
2.1734e+09,0.3698502
2.1735e+09,0.3701724
2.1736e+09,0.3688833
2.1737e+09,0.372106
2.1738e+09,0.3637271
2.1739e+09,0.3764566
2.174e+09,0.3750064
2.1741e+09,0.3651773
2.1742e+09,0.3601822
2.1743e+09,0.3751676
2.1744e+09,0.3766177
2.1745e+09,0.3656607
2.1746e+09,0.3711392
2.1747e+09,0.374523
2.1748e+09,0.363566
2.1749e+09,0.3708169
2.175e+09,0.3740396
2.1751e+09,0.3733951
2.1752e+09,0.3704947
2.1753e+09,0.3675943
2.1754e+09,0.3719449
2.1755e+09,0.3733951
2.1756e+09,0.3679166
2.1757e+09,0.3742007
2.1758e+09,0.37694
2.1759e+09,0.3709781
2.176e+09,0.3651773
2.1761e+09,0.3742008
2.1762e+09,0.372106
2.1763e+09,0.372106
2.1764e+09,0.3669497
2.1765e+09,0.3704947
2.1766e+09,0.369689
2.1767e+09,0.3727505
2.1768e+09,0.3717838
2.1769e+09,0.3801627
2.177e+09,0.364855
2.1771e+09,0.3684
2.1772e+09,0.3640494
2.1773e+09,0.3762955
2.1774e+09,0.3700113
2.1775e+09,0.3677554
2.1776e+09,0.3774234
2.1777e+09,0.3666275
2.1778e+09,0.3703336
2.1779e+09,0.3646939
2.178e+09,0.3685611
2.1781e+09,0.3646939
2.1782e+09,0.3650162
2.1783e+09,0.3748453
2.1784e+09,0.3761343
2.1785e+09,0.3637271
2.1786e+09,0.3585709
2.1787e+09,0.3688833
2.1788e+09,0.3758121
2.1789e+09,0.3733951
2.179e+09,0.3816128
2.1791e+09,0.3671109
2.1792e+09,0.3690445
2.1793e+09,0.3791958
2.1794e+09,0.3759732
2.1795e+09,0.3685611
2.1796e+09,0.3708169
2.1797e+09,0.3719449
2.1798e+09,0.3729117
2.1799e+09,0.3762955
2.18e+09,0.3690445
2.1801e+09,0.3632437
2.1802e+09,0.3630826
2.1803e+09,0.3717837
2.1804e+09,0.3701724
2.1805e+09,0.3700113
2.1806e+09,0.3735562
2.1807e+09,0.3698502
2.1808e+09,0.3729117
2.1809e+09,0.3767789
2.181e+09,0.3754898
2.1811e+09,0.3625992
2.1812e+09,0.3743619
2.1813e+09,0.3730728
2.1814e+09,0.3674332
2.1815e+09,0.3738785
2.1816e+09,0.3698501
2.1817e+09,0.3756509
2.1818e+09,0.3713003
2.1819e+09,0.3756509
2.182e+09,0.3687222
2.1821e+09,0.3619546
2.1822e+09,0.3640494
2.1823e+09,0.3750064
2.1824e+09,0.3780679
2.1825e+09,0.3684
2.1826e+09,0.3780679
2.1827e+09,0.3645328
2.1828e+09,0.3724283
2.1829e+09,0.3682388
2.183e+09,0.3700113
2.1831e+09,0.3703336
2.1832e+09,0.3577652
2.1833e+09,0.3717838
2.1834e+09,0.3725894
2.1835e+09,0.3685611
2.1836e+09,0.3730728
2.1837e+09,0.3753286
2.1838e+09,0.3743619
2.1839e+09,0.3753287
2.184e+09,0.3775845
2.1841e+09,0.3756509
2.1842e+09,0.3692056
2.1843e+09,0.3791958
2.1844e+09,0.3664663
2.1845e+09,0.3759732
2.1846e+09,0.3706558
2.1847e+09,0.3677554
2.1848e+09,0.3774234
2.1849e+09,0.3750064
2.185e+09,0.3688834
2.1851e+09,0.3709781
2.1852e+09,0.3675943
2.1853e+09,0.3724283
2.1854e+09,0.3617935
2.1855e+09,0.3713004
2.1856e+09,0.3688833
2.1857e+09,0.3642105
2.1858e+09,0.3713003
2.1859e+09,0.3761343
2.186e+09,0.3629214
2.1861e+09,0.3704947
2.1862e+09,0.3772623
2.1863e+09,0.3690445
2.1864e+09,0.365983
2.1865e+09,0.3703335
2.1866e+09,0.3771011
2.1867e+09,0.3753287
2.1868e+09,0.3717837
2.1869e+09,0.3727505
2.187e+09,0.379357
2.1871e+09,0.3701725
2.1872e+09,0.37694
2.1873e+09,0.3692056
2.1874e+09,0.3582486
2.1875e+09,0.3663052
2.1876e+09,0.369689
2.1877e+09,0.3677554
2.1878e+09,0.3796793
2.1879e+09,0.367272
2.188e+09,0.3754898
2.1881e+09,0.3733951
2.1882e+09,0.3643717
2.1883e+09,0.3772623
2.1884e+09,0.367272
2.1885e+09,0.3730728
2.1886e+09,0.3692056
2.1887e+09,0.3693668
2.1888e+09,0.3754898
2.1889e+09,0.3724283
2.189e+09,0.3627603
2.1891e+09,0.3614712
2.1892e+09,0.3798404
2.1893e+09,0.3663052
2.1894e+09,0.3714614
2.1895e+09,0.3629214
2.1896e+09,0.3709781
2.1897e+09,0.3764565
2.1898e+09,0.3703336
2.1899e+09,0.3624381
2.19e+09,0.3727506
2.1901e+09,0.3685611
2.1902e+09,0.3743619
2.1903e+09,0.3703335
2.1904e+09,0.3684
2.1905e+09,0.3680777
2.1906e+09,0.3698502
2.1907e+09,0.3656607
2.1908e+09,0.3669497
2.1909e+09,0.3679166
2.191e+09,0.3759732
2.1911e+09,0.3700113
2.1912e+09,0.3704947
2.1913e+09,0.3693668
2.1914e+09,0.3719449
2.1915e+09,0.3679166
2.1916e+09,0.3661441
2.1917e+09,0.3698502
2.1918e+09,0.364855
2.1919e+09,0.369689
2.192e+09,0.3706558
2.1921e+09,0.3717837
2.1922e+09,0.369689
2.1923e+09,0.3632437
2.1924e+09,0.3640494
2.1925e+09,0.3711392
2.1926e+09,0.3750064
2.1927e+09,0.3725894
2.1928e+09,0.3775845
2.1929e+09,0.3692056
2.193e+09,0.3640494
2.1931e+09,0.367272
2.1932e+09,0.363566
2.1933e+09,0.3742007
2.1934e+09,0.3717838
2.1935e+09,0.372106
2.1936e+09,0.3796793
2.1937e+09,0.3764566
2.1938e+09,0.3629214
2.1939e+09,0.3646939
2.194e+09,0.3722672
2.1941e+09,0.3656607
2.1942e+09,0.3687222
2.1943e+09,0.3756509
2.1944e+09,0.3688833
2.1945e+09,0.3724283
2.1946e+09,0.3727506
2.1947e+09,0.3738785
2.1948e+09,0.3725894
2.1949e+09,0.3627603
2.195e+09,0.3682388
2.1951e+09,0.3684
2.1952e+09,0.3704947
2.1953e+09,0.3593765
2.1954e+09,0.365983
2.1955e+09,0.3724282
2.1956e+09,0.3725894
2.1957e+09,0.3667886
2.1958e+09,0.3669497
2.1959e+09,0.3735562
2.196e+09,0.3638883
2.1961e+09,0.3756509
2.1962e+09,0.3661441
2.1963e+09,0.3761343
2.1964e+09,0.3622769
2.1965e+09,0.3695279
2.1966e+09,0.3661441
2.1967e+09,0.3700113
2.1968e+09,0.3695279
2.1969e+09,0.3680777
2.197e+09,0.3638882
2.1971e+09,0.3708169
2.1972e+09,0.3719449
2.1973e+09,0.3632437
2.1974e+09,0.3737173
2.1975e+09,0.3716226
2.1976e+09,0.3700113
2.1977e+09,0.3645328
2.1978e+09,0.3746841
2.1979e+09,0.3704947
2.198e+09,0.3758121
2.1981e+09,0.3735562
2.1982e+09,0.3711392
2.1983e+09,0.3748453
2.1984e+09,0.3664664
2.1985e+09,0.3704947
2.1986e+09,0.3693668
2.1987e+09,0.3592154
2.1988e+09,0.3711392
2.1989e+09,0.3785513
2.199e+09,0.3727505
2.1991e+09,0.3593765
2.1992e+09,0.3742008
2.1993e+09,0.3717838
2.1994e+09,0.3791959
2.1995e+09,0.3785513
2.1996e+09,0.3737173
2.1997e+09,0.3690445
2.1998e+09,0.3746841
2.1999e+09,0.3692056
2.2e+09,0.3664663
2.2001e+09,0.3663052
2.2002e+09,0.369689
2.2003e+09,0.3748453
2.2004e+09,0.3785513
2.2005e+09,0.3630826
2.2006e+09,0.3751675
2.2007e+09,0.3685611
2.2008e+09,0.3761343
2.2009e+09,0.3679166
2.201e+09,0.3754898
2.2011e+09,0.3671109
2.2012e+09,0.3711392
2.2013e+09,0.365983
2.2014e+09,0.3679166
2.2015e+09,0.3727505
2.2016e+09,0.372106
2.2017e+09,0.3716226
2.2018e+09,0.3714615
2.2019e+09,0.3661441
2.202e+09,0.369689
2.2021e+09,0.3748453
2.2022e+09,0.378229
2.2023e+09,0.3767788
2.2024e+09,0.3658218
2.2025e+09,0.3646939
2.2026e+09,0.3790347
2.2027e+09,0.3719449
2.2028e+09,0.3704947
2.2029e+09,0.3679166
2.203e+09,0.3690445
2.2031e+09,0.3630826
2.2032e+09,0.3722672
2.2033e+09,0.3640494
2.2034e+09,0.374523
2.2035e+09,0.3645328
2.2036e+09,0.365983
2.2037e+09,0.3714614
2.2038e+09,0.3674332
2.2039e+09,0.372106
2.204e+09,0.3846744
2.2041e+09,0.3687222
2.2042e+09,0.3775846
2.2043e+09,0.3733951
2.2044e+09,0.3648551
2.2045e+09,0.3758121
2.2046e+09,0.365983
2.2047e+09,0.3759732
2.2048e+09,0.3791959
2.2049e+09,0.3693668
2.205e+09,0.3661441
2.2051e+09,0.3627603
2.2052e+09,0.3642105
2.2053e+09,0.3695279
2.2054e+09,0.3732339
2.2055e+09,0.3727505
2.2056e+09,0.3674331
2.2057e+09,0.3704947
2.2058e+09,0.3748453
2.2059e+09,0.3798404
2.206e+09,0.3713004
2.2061e+09,0.3692056
2.2062e+09,0.3706558
2.2063e+09,0.3684
2.2064e+09,0.3706558
2.2065e+09,0.3643716
2.2066e+09,0.3661441
2.2067e+09,0.3713003
2.2068e+09,0.3638882
2.2069e+09,0.3675943
2.207e+09,0.3722672
2.2071e+09,0.3695279
2.2072e+09,0.3701724
2.2073e+09,0.380646
2.2074e+09,0.3653384
2.2075e+09,0.3743618
2.2076e+09,0.374523
2.2077e+09,0.3663052
2.2078e+09,0.3822574
2.2079e+09,0.3729117
2.208e+09,0.3656607
2.2081e+09,0.3692056
2.2082e+09,0.37694
2.2083e+09,0.3666275
2.2084e+09,0.3774234
2.2085e+09,0.3693667
2.2086e+09,0.3695279
2.2087e+09,0.3711392
2.2088e+09,0.369689
2.2089e+09,0.3711392
2.209e+09,0.3756509
2.2091e+09,0.3779068
2.2092e+09,0.3700113
2.2093e+09,0.3606656
2.2094e+09,0.3708169
2.2095e+09,0.3663052
2.2096e+09,0.3677554
2.2097e+09,0.3622769
2.2098e+09,0.3675943
2.2099e+09,0.3680777
2.21e+09,0.3748453
2.2101e+09,0.3796793
2.2102e+09,0.3716226
2.2103e+09,0.3666275
2.2104e+09,0.3698502
2.2105e+09,0.3709781
2.2106e+09,0.3650162
2.2107e+09,0.3730728
2.2108e+09,0.3709781
2.2109e+09,0.3753286
2.211e+09,0.3754898
2.2111e+09,0.3783902
